Airframe: Cessna_CitationX
Kp: 0.2
Ki: 0
Kd: 0.185
tau: 0.02
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.2
holdSpeed: 240
T: 0.02
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
46.1199;2.15953;237.84;0.499732;240;0.05;0.017826
46.2241;2.17276;237.827;0.496179;240;0.05;0.0116268
46.342;2.18822;237.812;0.501056;240;0.05;0.0134128
46.45;2.20256;237.797;0.509706;240;0.05;0.0191941
46.5562;2.21672;237.783;0.511191;240;0.05;0.0178465
46.6758;2.23302;237.767;0.515572;240;0.05;0.0189688
46.7764;2.2469;237.753;0.51418;240;0.05;0.0147995
46.8938;2.26309;237.737;0.512147;240;0.05;0.00952893
46.998;2.27734;237.723;0.518338;240;0.05;0.0128691
47.1023;2.29167;237.708;0.521137;240;0.05;0.0128027
47.207;2.30571;237.694;0.523994;240;0.05;0.012852
47.3091;2.31935;237.681;0.526105;240;0.05;0.0122348
47.4321;2.33542;237.665;0.534669;240;0.05;0.0175855
47.5413;2.34941;237.651;0.529548;240;0.05;0.0096653
47.6694;2.36533;237.635;0.539519;240;0.05;0.016454
