Airframe: Cessna_CitationX
Kp: 0.25
Ki: 0.05
Kd: 0.1
tau: 0.008
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.7
holdSpeed: 240
T: 0.05
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
41.2075;0.202484;239.798;0.524824;240;0.50461;-0.0304069
41.3187;0.1922;239.808;0.52211;240;0.505707;-0.0316472
41.4317;0.181335;239.819;0.518865;240;0.506763;-0.0332317
41.543;0.170334;239.83;0.516267;240;0.507741;-0.0340572
41.6558;0.158966;239.841;0.513317;240;0.50867;-0.0350949
41.7711;0.147186;239.853;0.509942;240;0.509553;-0.0364068
41.884;0.135788;239.864;0.508286;240;0.510351;-0.0360129
41.9895;0.125122;239.875;0.508414;240;0.511039;-0.0339057
42.0933;0.11467;239.885;0.507288;240;0.511662;-0.0330411
42.1964;0.104523;239.895;0.506289;240;0.512227;-0.0320677
42.3;0.0946045;239.905;0.505186;240;0.512742;-0.0312067
42.4111;0.0842133;239.916;0.502847;240;0.513239;-0.031445
42.5147;0.0747528;239.925;0.502383;240;0.51365;-0.0299549
42.6223;0.0653381;239.935;0.500718;240;0.514027;-0.0296434
42.7363;0.0558929;239.944;0.498798;240;0.514372;-0.0295475
42.8436;0.0474396;239.953;0.499218;240;0.51465;-0.0272915
42.9507;0.0394897;239.961;0.499337;240;0.514882;-0.0254172
43.064;0.031662;239.968;0.49884;240;0.515084;-0.0241596
43.1695;0.0249329;239.975;0.499573;240;0.515233;-0.0218925
43.2753;0.0187531;239.981;0.500015;240;0.515348;-0.0200219
43.3843;0.01297;239.987;0.500233;240;0.515435;-0.0184444
43.4933;0.00794983;239.992;0.501032;240;0.515491;-0.0164467
43.6008;0.00350952;239.996;0.501893;240;0.515522;-0.0145067
43.7059;-0.000152588;240;0.503262;240;0.515531;-0.0122304
43.8127;-0.00341797;240.003;0.50415;240;0.515521;-0.0105161
43.9199;-0.00614929;240.006;0.504955;240;0.515495;-0.00900239
44.0317;-0.00828552;240.008;0.506184;240;0.515454;-0.00719885
44.1377;-0.00967407;240.01;0.50794;240;0.515406;-0.0050478
44.246;-0.0105286;240.011;0.509504;240;0.515351;-0.0032154
44.3604;-0.0108032;240.011;0.511066;240;0.51529;-0.00152279
44.4705;-0.0106812;240.011;0.512367;240;0.515231;-0.000193145
44.5807;-0.00994873;240.01;0.514376;240;0.515174;0.00168933
44.6885;-0.00868225;240.009;0.516361;240;0.515123;0.00340796
44.7971;-0.0070343;240.007;0.517995;240;0.51508;0.00467349
44.9066;-0.00488281;240.005;0.520079;240;0.515047;0.00625261
45.0151;-0.00234985;240.002;0.521944;240;0.515028;0.00750395
45.1242;0.000534058;239.999;0.523769;240;0.515023;0.00861291
45.2365;0.00386047;239.996;0.525863;240;0.515035;0.0098628
45.3471;0.00746155;239.993;0.5278;240;0.515066;0.0108685
45.4578;0.0113373;239.989;0.529627;240;0.515118;0.0116747
45.5704;0.0155334;239.984;0.531714;240;0.515194;0.0126369
45.6845;0.0197296;239.98;0.533338;240;0.515294;0.0131116
45.7974;0.0241852;239.976;0.535116;240;0.515418;0.0136514
45.9086;0.0286255;239.971;0.536557;240;0.515565;0.0138365
46.0225;0.0332336;239.967;0.538234;240;0.515741;0.0141847
46.1342;0.0377045;239.962;0.539332;240;0.515939;0.0139667
46.2501;0.0423279;239.958;0.541055;240;0.516171;0.0143022
46.3683;0.0470581;239.953;0.542871;240;0.516435;0.0146713
