Kp: 10
Ki: 0
Kd: 0
tau: 0.025
limMin: 0
limMax: 0.625
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 210
T: 0.05
setpoint: 210
t;error;speed;out;setpoint
73.1201;2.68976;207.31;0.625;210
73.23;2.61676;207.383;0.625;210
73.3379;2.54176;207.458;0.625;210
73.4512;2.4606;207.539;0.625;210
73.5532;2.38538;207.615;0.625;210
73.6641;2.30128;207.699;0.625;210
73.7695;2.21935;207.781;0.625;210
73.8813;2.13098;207.869;0.625;210
73.9922;2.04128;207.959;0.625;210
74.1045;1.94948;208.051;0.625;210
74.2119;1.86018;208.14;0.625;210
74.3193;1.77007;208.23;0.625;210
74.4297;1.6769;208.323;0.625;210
74.54;1.58235;208.418;0.625;210
74.6494;1.48869;208.511;0.625;210
74.7563;1.39648;208.604;0.625;210
74.8633;1.30376;208.696;0.625;210
74.978;1.2038;208.796;0.625;210
75.0928;1.10406;208.896;0.625;210
