Airframe: C90B
Kp: 0.17
Ki: 0.1
Kd: 0.06
tau: 0.008
limMin: 0.05
limMax: 0.765
intLimMin: 0.05
intLimMax: 0.555
holdSpeed: 175
T: 0.05
setpoint: 175
t;error;speed;out;setpoint;Int;Diff
46.8352;0.0828552;189.917;0.569029;190;0.555;-5.66502e-05
46.9419;0.0827332;189.917;0.568838;190;0.555;-0.00022656
47.05;0.0826721;189.917;0.568883;190;0.555;-0.000171588
47.1587;0.0826111;189.917;0.568936;190;0.555;-0.000108255
47.2673;0.08255;189.917;0.568898;190;0.555;-0.00013576
47.3962;0.0826111;189.917;0.569147;190;0.555;0.000102935
47.5205;0.0828705;189.917;0.569479;190;0.555;0.000390849
47.6316;0.0832367;189.917;0.569758;190;0.555;0.000608184
47.7395;0.0837402;189.916;0.57004;190;0.555;0.000804623
47.8501;0.0845337;189.915;0.570673;190;0.555;0.00130241
47.9617;0.085556;189.914;0.571328;190;0.555;0.00178383
48.0693;0.0869446;189.913;0.572161;190;0.555;0.00238032
